0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
0.116518,0.145177,0.310819,0.308833,0.546743,0.398903,0.299785,0.273406,0.359346,0.352880,0.275338,0.094831,0.428968,0.192947,0.293237,0.156482,-0.100066,0.051188,0.402639,0.474386,0.091895,0.148405,0.185506,0.120390,0.354303,0.026815,0.247905,0.218693,0.175530,-0.052363,0.072632,-0.068818,0.460025,0.343241,0.365997,0.327307,-0.184310,-0.270604,0.113021,0.186744,-0.016310,-0.432579,0.130304,0.221825,0.134016,0.332919,0.039748,0.099956,0.118823,0.244469,0.284330,0.280196,0.294333,0.404581,0.147953,0.080542,0.028413,0.298752,0.203494,0.337349,0.213759,0.600700,0.173974,0.210635,0.440217,0.411064,0.409667,0.380903,0.397272,0.351115,-0.207978,-0.254305,-0.219132,0.032418,-0.253134,-0.587356,-0.646574,-0.733245,0.350812,-0.317048,0.335029,0.017870,0.194759,0.158264,0.362066,-0.005753,0.042009,-0.381908,0.157088,0.182748,0.191474,0.315174,0.259403,0.417455,-0.271470,0.026664,0.120341,-0.051337,0.181636,-0.097228,0.138265,0.073352,0.072951,-0.057197,-0.041593,0.268107,-0.197059,-0.387339,-0.013465,0.058717,0.077531,0.119599,0.308042,0.141324,0.132351,0.675204
0.178409,0.262605,0.316799,0.221121,0.259966,0.526403,0.387099,0.303501,0.230047,0.338100,0.315923,0.186905,0.458993,0.346031,0.313877,0.235309,0.531062,0.322999,0.344924,0.502857,0.178903,0.272197,0.156105,0.159626,0.235566,0.114483,0.085359,0.146453,0.473317,0.430074,0.083140,-0.157059,0.287449,0.365974,0.190308,0.162350,-0.455187,-0.245737,0.223325,0.370505,0.057359,-0.047884,0.334176,0.275379,0.396088,0.549433,0.361904,0.355167,0.134525,0.231871,0.236460,0.255655,0.184283,0.243427,0.267776,0.261981,0.168928,0.329217,0.190342,0.238238,0.069315,-0.003756,0.232870,0.174044,0.238164,0.284626,0.414483,0.361524,0.349581,0.464256,-0.305304,-0.439939,0.210565,0.203755,-0.286635,-0.586120,-0.598221,-0.692216,0.855564,-0.453536,0.278215,-0.179889,0.245120,0.196217,0.353641,0.142377,0.053481,-0.453412,0.163392,0.257433,0.115173,0.042699,0.204851,0.238980,0.060871,0.785833,0.261064,0.253454,0.187640,-0.152655,0.074555,0.111604,0.060274,-0.122802,0.025652,-0.000562,-0.105842,0.143235,-0.053950,0.142287,-0.060459,-0.034456,0.165597,0.047034,0.148606,0.228206
0.112987,0.163304,0.228554,0.231659,0.466250,0.439434,0.168969,0.165476,0.238857,0.240222,0.050398,0.009500,0.337285,0.055391,0.324475,0.272378,0.365278,0.162292,0.364798,0.492486,0.181853,0.389266,0.205672,0.075826,-0.098003,0.216029,-0.149118,0.015975,0.350787,0.363344,0.057254,0.076380,0.401166,0.172375,0.402955,0.009941,0.065740,-0.097892,0.228756,0.316084,0.041111,-0.254995,0.518372,0.440765,0.500884,0.565834,0.465880,0.424533,0.310104,0.285383,0.312109,0.274098,0.227630,0.257848,0.340902,0.308863,0.217138,0.400361,0.237420,0.255434,0.189730,0.202630,0.297739,0.255252,0.388973,0.145472,0.545481,0.478372,0.474653,0.658433,-0.218534,-0.605079,0.302702,0.203401,0.296709,-0.774899,-0.393527,-0.560244,0.447991,0.141559,0.534800,0.352118,0.447798,0.296111,0.290020,0.027931,0.453482,-0.067808,0.161802,0.078585,0.136816,-0.212049,-0.040900,-0.045432,0.397148,0.221510,0.358720,0.367108,0.129772,-0.107793,0.185016,-0.288926,0.378371,0.042216,0.044495,0.090876,-0.366293,-0.386919,-0.823000,-0.196280,-0.131395,0.069894,0.077570,0.012982,0.183592,2.091038
0.140343,0.352048,0.160601,0.227974,0.057958,0.329355,0.045000,0.107715,0.032282,-0.005489,0.304583,-0.074789,0.263372,0.032674,0.016716,0.133443,0.348705,0.299360,0.252507,0.504090,0.236804,0.448876,0.072831,0.182381,0.240844,0.052019,-0.116512,0.187435,0.375064,0.329343,0.135888,0.199890,0.453424,0.472940,0.192374,0.304607,-0.229305,-0.307959,0.245140,0.432642,0.574170,0.149110,0.553048,0.607318,0.669592,0.637574,0.619462,0.505037,0.344426,0.201201,0.361254,0.259653,0.152005,0.455228,0.465155,0.373264,0.223273,0.446691,0.243400,0.289143,0.001226,0.234020,0.218722,0.107276,0.266576,0.167107,0.522101,0.567880,0.522750,0.554933,-0.310512,-0.468514,0.327960,0.245636,-0.211727,-0.285471,-0.035927,-0.207628,0.967874,0.210940,0.315073,0.105883,-0.085929,-0.061219,0.185360,0.065844,-0.025013,-0.332062,0.142134,0.175771,0.008767,-0.340921,-0.081082,-0.141683,-0.421300,-0.383523,0.216121,0.234816,0.140472,-0.064976,0.021695,-0.029957,0.084352,-0.061330,0.112868,-0.047098,0.201302,-0.142619,0.225760,0.624662,-0.088608,-0.012661,-0.040637,0.376817,0.610220,1.406026
-0.016823,0.182770,0.119120,0.005430,0.328246,0.353878,0.027882,-0.025853,0.128453,0.025587,0.288455,-0.041987,0.394744,-0.209797,0.299535,0.231439,0.510820,0.219413,0.147365,0.255656,0.790576,0.266597,0.081713,0.063670,0.168160,0.346524,0.384733,0.301365,0.466170,0.493427,0.337305,0.107910,0.284273,0.208029,0.005712,0.193896,0.039591,-0.048130,0.345637,0.354350,0.518159,0.141097,0.685043,0.565688,0.611536,0.525677,0.739931,0.551865,0.390104,0.347865,0.318619,0.307412,0.236162,0.433759,0.543954,0.445334,0.187349,0.176466,0.139080,0.140464,-0.007260,-0.310299,0.259225,0.141839,0.046955,0.013374,0.349296,0.319345,0.268736,0.406561,0.074702,-0.323598,0.213166,0.323945,-0.179459,-0.029975,0.010568,-0.098581,0.691045,-0.336822,0.401502,0.178865,0.618646,0.335021,0.290296,0.104282,0.649928,-0.337320,0.242639,0.189729,0.058146,-0.174719,-0.021698,-0.027873,0.667528,0.817622,0.628437,0.248873,0.209355,-0.060204,0.005160,-0.147091,0.212375,-0.019739,0.200247,0.042692,-0.053044,-0.310217,-0.359657,-0.333764,-0.292365,-0.109182,0.230893,0.159721,0.726530,0.609825
0.099932,0.250503,-0.063171,0.034619,0.062633,0.296139,-0.080627,-0.049369,0.044971,-0.138109,0.212810,0.126249,0.135799,0.087271,0.118163,0.121947,0.161627,0.427018,0.067417,0.132606,0.373812,0.105114,-0.066887,0.038687,0.383297,0.230540,-0.014264,0.053149,0.396981,0.137267,0.313817,0.086917,0.372860,0.294818,0.243965,0.236690,0.135014,-0.190932,0.396988,0.383208,0.770576,-0.193907,0.608447,0.550594,0.521094,0.611500,0.691418,0.588776,0.310189,0.186168,0.306572,0.205162,0.093414,0.310993,0.535960,0.365683,0.193924,0.315509,0.249279,0.142376,-0.084450,-0.476956,0.333024,0.027493,0.019038,-0.051532,0.256453,0.399533,0.176086,0.165085,0.067484,-0.021540,0.476282,0.271570,0.361688,-0.108373,0.271564,0.047548,0.360225,0.067495,-0.083084,0.246439,0.369120,0.182708,0.201364,-0.031013,0.086064,-0.388619,0.175501,0.126372,0.139669,-0.504750,-0.134951,-0.172707,-0.110838,-0.562525,0.253342,0.314007,0.221826,-0.119163,0.084084,-0.093654,0.099821,0.003985,0.050490,0.002207,0.305791,-0.232009,-0.147190,0.312068,-0.231276,-0.079952,-0.144830,0.138978,0.247303,-0.481002
0.141347,0.135805,0.122238,0.081679,0.459081,0.319717,0.050165,0.064678,0.202172,0.138536,0.397972,0.193737,0.399835,0.095605,0.323877,0.369372,0.654845,0.421039,0.043806,0.141405,0.610748,0.429848,-0.002301,0.207727,0.231034,0.399455,0.530671,0.242132,0.601897,0.608961,0.335934,0.087308,0.293233,0.314680,0.182184,0.264280,0.391692,-0.036608,0.378485,0.547836,0.522451,0.043271,0.726852,0.580056,0.720924,0.822049,0.732516,0.639740,0.536811,0.270377,0.509549,0.345738,0.391666,0.325323,0.589311,0.562179,0.470348,0.341547,0.289493,0.202161,0.255780,-0.063810,0.466508,0.387655,0.284910,0.225854,0.415009,0.508799,0.256143,0.321032,0.356826,0.264979,0.479533,0.378090,-0.161347,0.126531,0.300495,0.265005,0.616162,-0.595820,0.252088,0.088587,0.522913,0.219810,0.385350,0.303268,0.434202,-0.195244,0.289158,0.210246,0.216842,-0.122005,0.118620,-0.028910,0.062076,0.923408,0.653087,0.659128,0.365418,0.174489,0.156152,-0.080939,0.257276,-0.014967,0.121319,-0.218923,0.184477,-0.344095,0.284539,0.127982,0.009562,0.120869,0.095123,0.240942,0.579517,0.469454
0.262250,0.164669,0.032613,0.289409,0.151837,0.318739,-0.012410,0.136033,0.101648,0.100066,0.338847,0.204329,0.211083,0.071084,0.348219,0.177648,0.390377,0.304571,0.139803,0.314022,0.373158,0.378090,0.050645,0.015387,0.351138,0.210862,0.083596,0.117468,0.354588,0.282299,0.222102,0.210488,0.400653,0.410128,0.355234,0.441893,0.506799,0.074305,0.374732,0.400654,0.875341,0.283443,0.508383,0.408871,0.539770,0.634802,0.562269,0.508449,0.495382,0.388949,0.500564,0.242884,0.369176,0.515673,0.475615,0.408308,0.353113,0.447511,0.312763,0.184971,0.230344,0.036423,0.292832,0.234131,0.233078,0.182569,0.446807,0.531892,0.296654,0.242352,0.075439,0.148766,0.326619,0.447917,-0.089962,0.269057,0.191050,0.296830,0.412984,0.195119,0.061389,0.429630,0.439504,-0.044682,0.246878,0.259905,0.224402,-0.068577,0.297998,0.246542,0.167247,-0.063721,-0.091725,0.121951,-0.563489,-0.545634,0.202602,0.250246,0.211862,0.147878,0.058832,-0.213948,0.139642,0.043714,0.253382,0.152634,-0.057079,-0.136240,-0.194494,0.406804,-0.267437,0.071217,0.074868,0.185617,0.610058,-0.738112
0.305830,0.160490,0.094362,0.249936,0.547657,0.477980,-0.020555,0.206478,0.153553,0.220860,0.434874,0.145718,0.466964,0.399294,0.433018,0.339518,0.620120,0.619210,0.127690,0.136310,0.413195,0.117424,0.251311,0.317745,0.336828,0.593983,0.138381,0.149712,0.472121,0.560392,0.350879,0.290984,0.326053,0.486142,0.643161,0.389002,0.456127,0.095009,0.422390,0.448324,0.721855,0.553834,0.629268,0.576777,0.653195,0.736084,0.511638,0.520013,0.486782,0.464497,0.601249,0.434615,0.490800,0.515954,0.514910,0.286574,0.562488,0.430101,0.311888,0.276841,0.340382,0.103418,0.354379,0.329545,0.553797,0.350662,0.490797,0.566413,0.118091,0.093956,0.471615,0.228105,0.539962,0.365623,0.354810,-0.080478,0.358310,0.357067,0.364549,-0.356452,0.477185,0.162439,0.589726,0.321973,0.517880,0.349319,0.173465,0.325421,0.382185,0.324169,0.331759,0.042971,0.120782,-0.106256,0.307277,0.641922,0.365439,0.266139,0.445692,0.267599,0.096752,0.126411,0.332650,0.161225,0.444738,0.324429,0.324719,-0.004857,0.209655,0.209835,0.292856,0.211032,0.118454,0.483644,0.541465,0.255416
0.225768,0.380162,0.130521,0.211533,0.327498,0.264167,-0.027124,0.018856,0.173146,-0.035928,0.106615,-0.159971,0.268248,0.179892,0.379280,0.144002,0.183739,0.343856,0.272131,0.166712,0.325904,0.106040,0.208688,0.175844,0.535118,0.409157,0.354383,0.102436,0.386388,0.021434,0.330137,0.056593,0.302649,0.391121,0.521399,0.280600,0.389727,0.015522,0.342483,0.305200,0.629930,0.270385,0.237877,0.250413,0.612547,0.678306,0.269162,0.334955,0.496563,0.447397,0.552218,0.307600,0.431342,0.494129,0.398156,0.386439,0.477077,0.441854,0.257473,0.437141,0.131381,0.286473,0.150181,0.283620,0.465421,0.498651,0.486503,0.466272,0.300838,0.302674,0.046791,0.081906,0.103169,-0.194830,0.082408,0.109173,0.111529,0.204021,-0.110956,0.524520,0.294955,0.456606,0.347241,0.209454,0.365127,0.350364,0.355451,-0.205546,0.261883,0.397087,0.278970,0.255756,0.076234,0.180536,0.244401,0.210875,0.089676,0.194564,0.287564,0.144771,0.212937,0.024543,0.144453,0.113428,0.145789,0.465719,-0.191087,-0.329789,-0.068496,-0.074309,-0.227607,0.071263,0.195148,-0.114486,0.208466,0.018563
0.278310,0.293084,0.206211,0.305305,0.479829,0.315663,0.034105,0.224541,0.393959,0.143792,0.153966,0.058887,0.388569,0.212220,0.426014,0.228490,0.599628,0.605774,0.232572,0.282530,0.128059,0.101091,0.400243,0.310482,0.562931,0.509420,0.248170,0.161600,0.330405,0.492219,0.440986,0.184054,0.383586,0.323918,0.422283,0.440381,0.024686,0.029759,0.186819,0.311649,0.140893,0.301380,0.178256,0.018567,0.576565,0.646523,0.324055,0.339508,0.503739,0.518032,0.491672,0.422256,0.301988,0.490590,0.289830,0.324381,0.501171,0.452888,0.176667,0.146793,0.258020,0.237423,0.264922,0.619309,0.607467,0.464095,0.535806,0.564407,0.176326,0.242303,0.140945,-0.047291,-0.084768,-0.352004,-0.092227,-0.283927,0.159298,0.071361,0.717337,0.235922,0.547967,0.508137,0.336955,0.228881,0.550030,0.551279,0.265536,-0.128408,0.186484,0.322368,0.294516,0.138930,0.265870,0.249324,-0.017103,0.398961,0.210173,0.100776,0.337684,0.273890,0.326990,0.166350,0.237145,0.195713,0.209995,0.182968,0.047021,0.103301,0.640173,0.033111,-0.003385,0.435665,0.225870,0.348957,0.491218,-0.109256
0.165239,0.148042,0.159639,0.164237,0.339623,0.262668,-0.061288,0.068047,0.209682,0.037121,0.245733,0.008028,0.349741,0.273069,0.327672,0.331375,0.546113,0.524634,0.186833,0.182861,0.110686,0.232270,0.309698,0.245260,0.317557,0.455870,-0.343185,-0.055695,0.313543,0.127354,0.325467,0.020202,-0.064010,0.139165,0.111132,0.118445,-0.093823,0.245668,0.279222,0.313390,0.293898,-0.028048,-0.101339,-0.559923,0.225206,0.126216,0.078486,-0.056693,0.322426,0.386680,0.309687,0.312757,0.062342,0.317607,0.330955,0.251802,0.141676,0.248548,0.031772,-0.107022,-0.092897,-0.139165,0.100913,0.053598,0.440608,0.202286,0.286679,0.179806,0.055478,0.261203,-0.228681,-0.513719,0.025948,-0.282728,0.270330,-0.242498,-0.408853,-0.476903,0.374189,0.437296,0.552863,0.279470,0.664512,0.387656,0.467283,0.246276,0.550634,0.113090,0.217011,0.285392,0.434564,0.181099,0.320546,0.169385,0.661471,1.201811,0.272449,0.204026,0.205775,0.121743,0.379667,0.132336,0.314672,0.220961,0.063670,0.433745,0.210224,0.076843,-0.712711,-0.154968,-0.040462,0.120268,0.244954,0.092690,0.016588,0.927046
0.218881,0.355920,0.176442,0.446485,0.521815,0.243085,0.139447,0.219604,0.268619,0.128462,0.073337,0.064643,0.333876,-0.054693,0.126800,0.041029,0.231504,0.349295,0.276673,0.298227,-0.218045,0.096104,0.369321,0.229888,0.662366,0.408355,0.425556,0.240265,0.206959,0.186696,0.247651,0.166134,0.439888,0.259720,0.532641,0.153851,-0.232215,-0.004626,0.023684,0.530054,0.352824,-0.013704,0.137618,-0.232531,0.431145,0.233262,0.320451,0.187981,0.465981,0.397489,0.527353,0.290588,0.432743,0.407469,0.326080,0.358986,0.377967,0.595187,0.173876,0.113450,0.308679,0.280321,0.297419,0.208085,0.627988,0.389957,0.453831,0.464271,0.338404,0.531104,-0.439551,-0.585316,0.062682,0.009248,0.042200,-0.273263,-0.181655,-0.492104,0.469084,0.817149,0.367465,0.362260,-0.092192,0.143504,0.455048,0.290763,0.148895,-0.171659,-0.023655,0.328823,0.162494,0.248661,0.321375,0.353229,-0.304787,-0.902516,0.410623,0.155085,0.283422,0.085940,0.224704,0.147643,0.196479,0.056725,0.152225,-0.063485,0.191170,0.137351,0.485252,0.437604,-0.191231,0.120811,0.283696,0.431078,0.258332,0.795436
0.191894,0.160964,0.204590,0.249713,0.417554,0.237434,0.096839,0.231015,0.243109,0.059025,0.434824,0.104497,0.366069,0.364845,0.395651,0.409612,0.593710,0.489061,0.148876,0.379129,0.287879,0.396353,0.229405,0.341528,0.131450,0.384581,0.015170,-0.081925,0.400155,0.473206,0.466727,0.355789,0.158442,0.323362,0.091363,0.194753,0.136370,0.177981,0.536415,0.527581,0.600475,0.019592,0.338121,0.236474,0.291694,0.396385,0.360560,0.273145,0.312003,0.340714,0.382000,0.409883,0.298466,0.401279,0.511953,0.460525,0.339671,0.395530,0.290184,0.013664,0.091388,-0.067378,0.110638,0.000764,0.396118,0.468874,0.341749,0.278120,0.180373,0.378403,-0.095457,-0.257655,0.169884,-0.007224,0.252706,-0.423029,-0.092576,-0.120538,0.570011,-0.530039,0.607617,0.256433,1.001516,0.497382,0.506888,0.290684,0.503372,-0.003818,0.186799,0.146968,0.413588,0.109928,0.352972,0.217529,0.938562,1.415224,0.383530,0.296930,0.431865,0.057605,0.323952,0.260010,0.186721,0.186169,0.211727,-0.067739,0.154195,-0.063907,-0.310274,-0.128529,-0.003560,0.128927,-0.070387,0.139988,0.297107,1.094927
0.262945,0.224165,0.265048,0.310106,0.346419,0.121327,0.136686,0.143620,0.212226,0.103529,0.154976,0.009875,0.287494,-0.058971,0.269638,0.015595,0.177443,0.394534,0.289905,0.238190,-0.010301,0.077036,0.258702,0.147918,0.422595,0.241735,0.316623,0.165352,0.332411,0.042532,0.363627,0.278547,0.321849,0.283242,0.247504,-0.019947,0.026667,0.037575,0.285435,0.513201,-0.184437,-0.029906,0.193929,0.116127,0.327672,0.397903,0.267000,0.414693,0.287749,0.369069,0.404199,0.368508,0.164956,0.515504,0.443701,0.440924,0.213407,0.309091,0.372586,0.076613,0.141970,-0.004409,0.183797,0.118241,0.419251,0.096516,0.472539,0.459891,0.483557,0.329139,-0.085316,-0.350215,-0.050429,-0.191275,-0.158944,0.038250,-0.048768,-0.164911,-0.198500,0.553634,0.337193,0.313562,0.299740,0.181452,0.384248,0.174782,0.466529,-0.127430,0.208894,0.317579,0.275383,0.183482,0.203136,0.272729,0.021195,-0.346829,0.230487,0.137433,0.336230,0.198684,0.218352,0.087860,0.206009,0.293164,0.162780,0.190035,0.035546,-0.126501,0.915681,0.139276,-0.141113,0.359872,0.338742,0.117611,0.264744,-0.545356
0.089688,0.124005,0.155844,0.138609,0.286174,0.224303,0.188502,0.122858,0.234728,0.107755,0.604277,0.171621,0.464908,0.148636,0.303399,0.234233,0.776041,0.604118,0.177771,0.332824,-0.038667,0.359880,0.232759,0.238562,0.299386,0.346301,-0.219063,-0.128734,0.620988,0.639642,0.382765,0.252556,0.236067,0.365857,0.311082,0.097447,0.242600,0.315706,0.697007,0.614900,0.853895,0.217924,0.352597,0.222303,0.432512,0.371770,0.509535,0.468754,0.292554,0.231817,0.383380,0.399374,0.355027,0.423621,0.635115,0.706413,0.201495,0.208030,0.228914,-0.046352,-0.050953,-0.213747,0.280820,-0.098913,0.198001,0.213337,0.275768,0.170855,0.270659,0.132302,-0.032117,-0.450035,0.239621,0.234553,0.099203,0.169141,0.197236,0.038956,0.239397,0.142820,0.584331,0.255531,0.595346,0.350541,0.438455,0.220765,0.396355,-0.033505,0.355185,0.395534,0.453028,0.185849,0.327564,0.269124,0.470244,0.817100,0.436151,0.390940,0.288961,0.227614,0.290849,0.422406,0.329263,0.339348,0.320926,0.224181,0.092204,0.350606,0.417622,0.327130,0.065039,0.351129,0.113818,-0.024168,0.515457,-0.233291
0.376071,0.250080,0.293401,0.204516,0.414915,0.192857,0.252534,0.200920,0.230914,0.223883,0.284561,0.205156,0.428607,0.071317,0.453726,0.318118,0.448071,0.581195,0.498784,0.529578,0.385826,0.187602,0.234793,0.227151,0.263308,0.329339,0.344878,0.261890,0.430651,0.524561,0.176963,0.365817,0.532194,0.556280,0.348480,0.377229,0.069599,0.148534,0.371924,0.599789,0.824728,0.058074,0.494901,0.466666,0.559253,0.550279,0.610782,0.575076,0.565197,0.385689,0.473247,0.512647,0.431911,0.563366,0.538855,0.711224,0.240797,0.316067,0.470852,0.336270,0.271416,0.016931,0.266859,0.191998,0.327035,0.246154,0.435081,0.465615,0.620120,0.412888,0.130243,-0.179273,0.240825,-0.040919,0.166822,-0.244551,0.026874,0.039690,0.426271,0.803823,0.568135,0.586569,0.597891,0.373310,0.433123,0.374408,0.478612,-0.120691,0.283596,0.537005,0.365560,0.233930,0.293093,0.434657,0.322464,0.073285,0.448788,0.630260,0.397909,0.373603,0.393489,0.180476,0.340555,0.220258,0.390773,0.263375,0.019945,0.003458,0.046700,-0.120250,0.227688,0.409173,0.494736,-0.130637,0.402233,0.625384
0.105229,0.287161,0.216581,0.127683,0.403957,0.277098,0.291447,0.285881,0.181848,0.266273,0.457633,0.390689,0.648199,0.103401,0.358637,0.364930,0.630499,0.684402,0.398494,0.379875,0.079333,0.273637,0.181307,0.230830,0.474912,0.274122,0.103548,0.211574,0.601935,0.587557,0.472175,0.355959,0.403480,0.418934,0.007939,0.393425,0.102066,0.159326,0.625752,0.579828,0.795697,0.000885,0.564852,0.392706,0.637733,0.358459,0.732190,0.656915,0.459854,0.270323,0.509996,0.393899,0.397100,0.548455,0.679215,0.675260,0.302922,0.253587,0.237465,0.020648,0.220109,-0.180689,0.426729,-0.008099,0.172839,0.272533,0.317954,0.276033,0.332456,0.249908,0.356198,-0.011078,0.236735,0.457000,0.228414,0.052184,0.138831,0.265269,0.318867,0.306558,0.507196,0.202105,0.483199,0.226525,0.546124,0.274795,0.429685,-0.067501,0.331928,0.432053,0.426961,0.194933,0.316545,0.401970,-0.061974,-0.264409,0.412334,0.350630,0.549882,0.165933,0.370776,0.577247,0.281866,0.238005,0.016335,0.427242,0.185046,0.215372,0.090750,0.319690,0.030946,0.157305,0.136611,0.318718,0.628514,-0.059151
0.424392,0.494693,0.289241,0.296583,0.510555,0.391953,0.335782,0.337845,0.297490,0.313702,0.627807,0.499227,0.573979,0.289602,0.523795,0.536157,0.613996,0.694199,0.441049,0.582132,0.470650,0.400189,0.336039,0.305235,0.368890,0.488793,0.077537,0.103261,0.702073,0.653718,0.437510,0.533484,0.570684,0.613766,0.505252,0.469581,0.393241,0.319040,0.660882,0.356050,0.796980,0.528280,0.759438,0.655090,0.757361,0.573435,0.816800,0.658458,0.568534,0.558535,0.565867,0.572533,0.435147,0.529434,0.692181,0.613861,0.380239,0.466382,0.435034,0.179308,0.147132,0.232931,0.531994,0.365740,0.270853,0.314682,0.535585,0.562755,0.435540,0.322531,0.478652,0.176610,0.658589,0.382727,0.617389,-0.026442,0.470173,0.337506,0.428050,0.639648,0.581470,0.670940,0.831229,0.380426,0.508406,0.434590,0.407428,-0.107299,0.474630,0.362563,0.471033,0.254107,0.339694,0.302658,0.298717,0.228702,0.483905,0.438513,0.612886,0.248917,0.442611,0.276279,0.307733,0.395889,0.419769,0.409391,0.226376,0.122055,-0.198230,-0.028045,0.447166,0.572754,0.256756,0.304710,0.301433,-0.715783
0.471673,0.506532,0.307578,0.415564,0.402590,0.409601,0.401748,0.436731,0.275187,0.155032,0.715932,0.638460,0.691167,0.311439,0.540386,0.387158,0.782530,0.712222,0.685688,0.849766,0.451767,0.258120,0.349923,0.311979,0.449566,0.306434,0.332010,0.295343,0.732467,0.782523,0.514412,0.566400,0.728568,0.721955,0.582324,0.507978,0.342741,0.171519,0.666221,0.762371,0.817726,0.428981,0.645755,0.664176,0.782282,0.621897,0.915142,0.778348,0.603638,0.525159,0.452261,0.512614,0.521501,0.519123,0.729223,0.858311,0.511312,0.464873,0.519154,0.302702,0.286938,0.089184,0.470398,0.556981,0.269750,0.309335,0.594584,0.505209,0.564979,0.602464,0.492568,0.181199,0.424518,0.286321,0.014033,0.678798,0.558809,0.931514,0.599000,0.428410,0.564079,0.356019,0.440661,0.434506,0.498411,0.498853,0.544177,-0.106131,0.412806,0.599082,0.462255,0.410320,0.508039,0.594601,-0.116939,0.065082,0.585781,0.610555,0.707236,0.667876,0.522258,0.648773,0.245066,0.286321,0.222828,0.404622,0.488330,0.452241,0.041445,0.509172,0.187679,0.530569,0.266598,0.584092,0.554128,0.027287
0.386393,0.450958,0.288067,0.331399,0.511838,0.442362,0.339525,0.409722,0.401045,0.341143,0.591622,0.462208,0.654484,0.179149,0.687914,0.546482,0.619971,0.605944,0.703299,0.730686,0.199678,0.437388,0.320521,0.284451,0.332544,0.250985,-0.071472,-0.025559,0.591098,0.614076,0.446735,0.386537,0.564754,0.558175,0.690877,0.925534,0.364893,0.670596,0.616822,0.560424,0.607234,0.232388,0.766320,0.681143,0.819128,0.607661,0.865244,0.807936,0.632247,0.588663,0.574053,0.619111,0.430148,0.670776,0.895634,0.784233,0.497578,0.368066,0.614020,0.352826,0.150413,-0.208774,0.533180,0.331640,0.294342,0.280699,0.670320,0.612003,0.767562,0.636336,0.411910,0.130686,0.657140,0.406719,0.536661,0.265006,0.739452,0.748710,0.500058,0.642313,0.749531,0.378457,0.840926,0.606247,0.515204,0.392380,0.830048,0.134192,0.409646,0.528401,0.736016,0.566014,0.445309,0.515231,1.399449,0.511525,0.672181,0.879114,0.715335,0.680084,0.638709,0.453372,0.520529,0.594594,0.385761,0.744977,0.474096,0.365875,0.096577,0.110751,0.690283,0.660899,0.242018,0.588989,0.113115,1.074175
0.540989,0.562637,0.251952,0.350398,0.167113,0.324030,0.423079,0.389858,0.240673,0.116555,0.359054,0.348492,0.390616,0.178366,0.433957,0.296415,0.439087,0.679837,0.718006,0.842667,-0.111771,0.439004,0.248777,0.293225,0.358348,0.243055,-0.193763,0.226046,0.548758,0.447318,0.413561,0.248454,0.752654,0.818450,0.764943,0.670399,0.149066,0.423168,0.416614,0.715281,0.557979,0.398981,0.789489,0.762593,0.774687,0.738325,0.707823,0.776434,0.810677,0.640232,0.571401,0.654262,0.376540,0.634180,0.646330,0.892609,0.334830,0.592674,0.566021,0.516992,0.310417,0.330159,0.467019,0.323511,0.468072,0.337922,0.647578,0.572070,0.751277,0.717241,0.159441,0.250486,0.197822,0.110632,0.727710,0.351334,0.496812,0.492781,0.342279,0.641135,0.369807,0.245118,0.259044,0.286391,0.518994,0.314220,0.373231,0.208629,0.417319,0.509680,0.537918,0.367919,0.438813,0.429033,0.212867,-0.515536,0.756309,0.624181,0.668719,0.496613,0.608240,0.461240,0.435828,0.495726,0.502062,0.524963,0.378907,0.524962,0.612159,1.056450,0.634650,0.614887,0.326350,0.483286,0.782689,1.271325
0.497131,0.352260,0.250747,0.325517,0.497963,0.308210,0.384878,0.278196,0.272484,0.234584,0.629849,0.562122,0.624821,0.129658,0.665538,0.632727,0.754840,0.575901,0.529871,0.482050,0.216350,0.332231,0.367572,0.309953,0.252949,0.348655,0.516526,0.212046,0.673248,0.692330,0.441611,0.247346,0.639112,0.557824,0.768257,0.754799,0.450312,0.687669,0.519900,0.765878,0.295094,0.455144,0.846396,0.719821,0.663324,0.696464,0.768754,0.738056,0.713093,0.692744,0.620663,0.555130,0.618456,0.744705,0.820994,0.838551,0.483509,0.409387,0.445102,0.353601,0.134487,-0.204440,0.468946,0.328825,0.312204,0.193790,0.568512,0.482445,0.478717,0.693388,0.179999,0.079178,0.163044,0.565690,0.267640,0.388785,0.599314,0.494990,0.508738,-0.020587,0.686284,0.058198,0.861642,0.650104,0.506239,0.504480,0.683181,-0.033048,0.523560,0.574303,0.425195,0.591918,0.303270,0.506858,0.935912,1.672477,0.605168,0.834837,0.628397,0.601139,0.281945,0.447809,0.389135,0.274237,0.210320,0.569838,0.390128,0.080205,0.313987,0.014728,0.339227,0.555169,0.311473,0.501553,0.502591,0.101040
